Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,Black,Option 3,English Wool,DNM43,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,ForestGreen,Option 3,Silk,DNM44,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,ForestGreen,Option 3,English Wool,DNM45,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,NavyBlue,Option 3,Silk,DNM46,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,NavyBlue,Option 3,English Wool,DNM47,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,Bordeaux,Option 3,Silk,DNM48,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-denim-cut-jacket,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-Long Sleeves-Two Inner Pockets-Fully Lined",Joe's Venture,,,,FALSE,Option 1,Request Appointment,Option 2,Bordeaux,Option 3,English Wool,DNM49,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa - Denim Cut Jacket,"DescriptionThe denim Jacket is inspired from the jeans culture of NewYork at the early 50s.It's timeless design, Bold and classic at the very same time allows you to wear it on any outfit to make your look complete.Details-Made from Egyptian Napa Leather-Two chest Pockets-YKK Buttons With Joe's Logo-Two Buttoned cuffs-",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,black,Option 3,Silk,Lapel1,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,black,Option 3,English Wool,Lapel2,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,ForestGreen,Option 3,Silk,Lapel3,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,ForestGreen,Option 3,English Wool,Lapel4,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,NavyBlue,Option 3,Silk,Lapel5,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,NavyBlue,Option 3,English Wool,Lapel6,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,Distressed Brown,Option 3,Silk,Lapel7,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,36,Option 2,Distressed Brown,Option 3,English Wool,Lapel8,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,black,Option 3,Silk,Lapel9,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,black,Option 3,English Wool,Lapel10,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,ForestGreen,Option 3,Silk,Lapel11,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,ForestGreen,Option 3,English Wool,Lapel12,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,NavyBlue,Option 3,Silk,Lapel13,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,NavyBlue,Option 3,English Wool,Lapel14,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,Distressed Brown,Option 3,Silk,Lapel15,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,38,Option 2,Distressed Brown,Option 3,English Wool,Lapel16,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,40,Option 2,black,Option 3,Silk,Lapel17,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,40,Option 2,black,Option 3,English Wool,Lapel18,,,,deny,manual,11500.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
lamb-napa-lapel,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the female wardrobe. The leather biker jacket is reinvented to reflect the latest trends, acquiring all the charm of JLG. This garment is made from high-quality, semi-aniline, lambskin nappa leather. It has a matching lining and features the classic off-centre fastening typical of biker jackets.Details-Made from Egyptian Napa Leather-Classic Neckline-One YKK Zipper chest pocket-YKK Snaps With Joe's Logo-YKK Zipped cuffs-2YKK Zipper Pockets on the waist-One small watch Pocket on the side-one waist adjustment buckle on each side-Long Sleeves-Fully Lined",Joe's Venture,,,,FALSE,Option 1,40,Option 2,ForestGreen,Option 3,Silk,Lapel19,,,,deny,manual,9000.00,,TRUE,TRUE,,,,,FALSE,Lamb Napa Lapel,"DescriptionAn enduring selection that makes a style statement: both elegant and practical, it lends itself to multiple combinations and wearing on an array of occasions. The colour palette includes the brand’s characteristic neutral nuances, combined with a minimalist design, create a series of key pieces for the femal",,,,,new,,,,,,draft
